"Nooroo"|-0.603019222617149|"4"|"93"|"Hack-San"
"Parisian"|-0.31808814406395|"4"|"93"|"Hack-San"
"Robostus"|0.204017681234023|"4"|"93"|"Hack-San"
"Sabine"|-0.158621042966843|"4"|"93"|"Hack-San"
"Scarabella"|-0.142984138642039|"4"|"93"|"Hack-San"
"Scarabella and Cat Noir"|-0.271977782249451|"4"|"93"|"Hack-San"
"Shadow Moth"|-0.0516429777656283|"4"|"93"|"Hack-San"
"Tikki"|-0.0585192814469337|"4"|"93"|"Hack-San"
"Tom"|-0.313294223126243|"4"|"93"|"Hack-San"
"Tom and Marinette"|-0.653413742780685|"4"|"93"|"Hack-San"
"Tom and Sabine"|0.661017775535583|"4"|"93"|"Hack-San"
"Trixx"|-0.275477584451437|"4"|"93"|"Hack-San"
" Hawk Moth"|-0.249290764331818|"99999"|"99999"|"Heart Hunter (The Battle Of The Miraculous - Part 1)"
" Ladybug"|-0.249290764331818|"99999"|"99999"|"Heart Hunter (The Battle Of The Miraculous - Part 1)"
"Adrien"|-0.108098177533401|"99999"|"99999"|"Heart Hunter (The Battle Of The Miraculous - Part 1)"
"André"|0.363813613142286|"99999"|"99999"|"Heart Hunter (The Battle Of The Miraculous - Part 1)"
"André and Audrey"|-0.270347625017166|"99999"|"99999"|"Heart Hunter (The Battle Of The Miraculous - Part 1)"
"André Heart Hunter"|0.616684138774872|"99999"|"99999"|"Heart Hunter (The Battle Of The Miraculous - Part 1)"
"Audrey"|-0.620956093072891|"99999"|"99999"|"Heart Hunter (The Battle Of The Miraculous - Part 1)"
"Audrey and André Heart Hunter"|0.0376331806182861|"99999"|"99999"|"Heart Hunter (The Battle Of The Miraculous - Part 1)"
"Audrey Heart Hunter"|0.583543201287588|"99999"|"99999"|"Heart Hunter (The Battle Of The Miraculous - Part 1)"
"Bodyguard"|-0.249290764331818|"99999"|"99999"|"Heart Hunter (The Battle Of The Miraculous - Part 1)"
"Cat Noir"|-0.105758662734713|"99999"|"99999"|"Heart Hunter (The Battle Of The Miraculous - Part 1)"
"Chloé"|-0.102795124053955|"99999"|"99999"|"Heart Hunter (The Battle Of The Miraculous - Part 1)"
"Gabriel"|0.478934427102407|"99999"|"99999"|"Heart Hunter (The Battle Of The Miraculous - Part 1)"
"Hawk Moth"|0.232207063171599|"99999"|"99999"|"Heart Hunter (The Battle Of The Miraculous - Part 1)"
"Jade Turtle"|-0.3064972559611|"99999"|"99999"|"Heart Hunter (The Battle Of The Miraculous - Part 1)"
"Jagged Stone"|-0.546233654022217|"99999"|"99999"|"Heart Hunter (The Battle Of The Miraculous - Part 1)"
"Kagami"|-0.110987229479684|"99999"|"99999"|"Heart Hunter (The Battle Of The Miraculous - Part 1)"
"Ladybug"|-0.139173304041227|"99999"|"99999"|"Heart Hunter (The Battle Of The Miraculous - Part 1)"
"Longg"|0.753429412841797|"99999"|"99999"|"Heart Hunter (The Battle Of The Miraculous - Part 1)"
"Lucky Charm Sequence Ladybug"|0.658301115036011|"99999"|"99999"|"Heart Hunter (The Battle Of The Miraculous - Part 1)"
"Luka"|0.272555341323217|"99999"|"99999"|"Heart Hunter (The Battle Of The Miraculous - Part 1)"
"Marinette"|-0.325827241395459|"99999"|"99999"|"Heart Hunter (The Battle Of The Miraculous - Part 1)"
"Master Fu"|-0.153721307005201|"99999"|"99999"|"Heart Hunter (The Battle Of The Miraculous - Part 1)"
"Mayura"|0.201037545998891|"99999"|"99999"|"Heart Hunter (The Battle Of The Miraculous - Part 1)"
"Nathalie"|-0.0721805393695831|"99999"|"99999"|"Heart Hunter (The Battle Of The Miraculous - Part 1)"
"Officer Roger"|-0.136760652065277|"99999"|"99999"|"Heart Hunter (The Battle Of The Miraculous - Part 1)"
"Plagg"|0.080756664276123|"99999"|"99999"|"Heart Hunter (The Battle Of The Miraculous - Part 1)"
"Pollen"|0.0179294347763062|"99999"|"99999"|"Heart Hunter (The Battle Of The Miraculous - Part 1)"
"Queen Bee"|0.646359920501709|"99999"|"99999"|"Heart Hunter (The Battle Of The Miraculous - Part 1)"
"Ryuko"|0.126763820648193|"99999"|"99999"|"Heart Hunter (The Battle Of The Miraculous - Part 1)"
"Sabine"|-0.751731425523758|"99999"|"99999"|"Heart Hunter (The Battle Of The Miraculous - Part 1)"
"Tikki"|-0.370412766933441|"99999"|"99999"|"Heart Hunter (The Battle Of The Miraculous - Part 1)"
"Tom"|0.38362842798233|"99999"|"99999"|"Heart Hunter (The Battle Of The Miraculous - Part 1)"
"Tomoe"|-0.742835849523544|"99999"|"99999"|"Heart Hunter (The Battle Of The Miraculous - Part 1)"
"Wayzz"|-0.370051503181458|"99999"|"99999"|"Heart Hunter (The Battle Of The Miraculous - Part 1)"
" Adrien"|-0.651455760002136|"1"|"11"|"Horrificator"
" Marinette"|-0.443314373493195|"1"|"11"|"Horrificator"
"Adrien"|-0.0181064605712891|"1"|"11"|"Horrificator"
"Alix"|-0.0300648411115011|"1"|"11"|"Horrificator"
"Alya"|-0.222252488136292|"1"|"11"|"Horrificator"
"Cat Noir"|-0.0716346446424723|"1"|"11"|"Horrificator"
"Chloé"|-0.193955581497263|"1"|"11"|"Horrificator"
"Everyone"|-0.675757586956024|"1"|"11"|"Horrificator"
"Hawk Moth"|-0.0241000403960546|"1"|"11"|"Horrificator"
"Ivan"|-0.272771112620831|"1"|"11"|"Horrificator"
"Juleka"|0.000537067651748657|"1"|"11"|"Horrificator"
"Kim"|-0.290038287639618|"1"|"11"|"Horrificator"
"Ladybug"|-0.23045919780378|"1"|"11"|"Horrificator"
"Ladybug & Cat Noir"|-0.271977782249451|"1"|"11"|"Horrificator"
"Marinette"|-0.132324775060018|"1"|"11"|"Horrificator"
"Max"|-0.291753113269806|"1"|"11"|"Horrificator"
"Mylène"|-0.34711908016886|"1"|"11"|"Horrificator"
"Nathaniel"|-0.37751898765564|"1"|"11"|"Horrificator"
"Nino"|-0.041808721242529|"1"|"11"|"Horrificator"
"Plagg"|-0.160735547542572|"1"|"11"|"Horrificator"
"Rose"|-0.0340475559234619|"1"|"11"|"Horrificator"
"Adrien"|0.167428404092789|"3"|"69"|"Ikari Gozen"
"Adrien, Aurore & Mireille"|0.392838597297668|"3"|"69"|"Ikari Gozen"
"Alarm voice"|-0.0460953116416931|"3"|"69"|"Ikari Gozen"
"Alix"|0.636972069740295|"3"|"69"|"Ikari Gozen"
"All Three"|-0.271977782249451|"3"|"69"|"Ikari Gozen"
"Alya"|-0.0698118731379509|"3"|"69"|"Ikari Gozen"
"Aurore"|0.352737486362457|"3"|"69"|"Ikari Gozen"
"Cat Noir"|-0.0675065120061239|"3"|"69"|"Ikari Gozen"
"Hawk Moth"|-0.0792251884937286|"3"|"69"|"Ikari Gozen"
"Ikari Gozen"|-0.326018261909485|"3"|"69"|"Ikari Gozen"
"Juleka"|-0.249290764331818|"3"|"69"|"Ikari Gozen"
"Kagami"|-0.16862264932955|"3"|"69"|"Ikari Gozen"
"Ladybug"|-0.264822107739747|"3"|"69"|"Ikari Gozen"
"Longg"|0.0604324042797089|"3"|"69"|"Ikari Gozen"
"Marinette"|-0.0448893507321676|"3"|"69"|"Ikari Gozen"
"Master Fu"|0.66513329744339|"3"|"69"|"Ikari Gozen"
"Mireille"|0.44920935233434|"3"|"69"|"Ikari Gozen"
"Rose"|0.403639137744904|"3"|"69"|"Ikari Gozen"
"Ryuko"|0.109169614315033|"3"|"69"|"Ikari Gozen"
"Tatsu"|0.313293226063251|"3"|"69"|"Ikari Gozen"
"Tikki"|-0.0970125695069631|"3"|"69"|"Ikari Gozen"
"Tomoe"|-0.280690790287086|"3"|"69"|"Ikari Gozen"
"Voice message"|-0.024181326230367|"3"|"69"|"Ikari Gozen"
"Voice recording of Tomoe"|-0.533091127872467|"3"|"69"|"Ikari Gozen"
" Adrien"|-0.651455760002136|"1"|"14"|"Kung Food"
" Marinette"|-0.203119039535522|"1"|"14"|"Kung Food"
"Adrien"|-0.0879990684986114|"1"|"14"|"Kung Food"
"Alec"|0.285935071381656|"1"|"14"|"Kung Food"
"Alec & Marlena"|0.516639471054077|"1"|"14"|"Kung Food"
"Alya"|-0.43257063627243|"1"|"14"|"Kung Food"
"André"|0.626292586326599|"1"|"14"|"Kung Food"
"Cameraman"|-0.724292486906052|"1"|"14"|"Kung Food"
"Cat Noir"|-0.0292982691898942|"1"|"14"|"Kung Food"
"Chloé"|-0.546872589933245|"1"|"14"|"Kung Food"
"Hawk Moth"|0.121749858061473|"1"|"14"|"Kung Food"
"Jagged Stone"|-0.179138334468007|"1"|"14"|"Kung Food"
"Kung Food"|-0.122171247005463|"1"|"14"|"Kung Food"
"Ladybug"|-0.1725924231112|"1"|"14"|"Kung Food"
"Ladybug & Cat Noir"|-0.771743178367615|"1"|"14"|"Kung Food"
"Marinette"|-0.227335391566157|"1"|"14"|"Kung Food"
"Marlena"|-0.692174404859543|"1"|"14"|"Kung Food"
"Mayor Bourgeois"|-0.114604409784079|"1"|"14"|"Kung Food"
"Plagg"|-0.760487422347069|"1"|"14"|"Kung Food"
"Tikki"|0.50243886311849|"1"|"14"|"Kung Food"
"Translator App"|-0.584256112575531|"1"|"14"|"Kung Food"
"Wang Cheng"|-0.350461140275002|"1"|"14"|"Kung Food"
" Superpower sequence Ladybug"|0.223827004432678|"4"|"100"|"Kuro Neko"
"Adrien"|-0.351004694637499|"4"|"100"|"Kuro Neko"
"August's mother"|-0.10118305683136|"4"|"100"|"Kuro Neko"
"Carapace"|-0.606881648302078|"4"|"100"|"Kuro Neko"
"Carapace, Pegasus, Vesperia and Pigella"|-0.271977782249451|"4"|"100"|"Kuro Neko"
"Cat Noir"|0.210707429382536|"4"|"100"|"Kuro Neko"
"Cat Walker"|-0.0886234045028687|"4"|"100"|"Kuro Neko"
"Clara"|0.144123315811157|"4"|"100"|"Kuro Neko"
"Gabriel"|-0.124347776174545|"4"|"100"|"Kuro Neko"
"Gigantitan"|-0.171396255493164|"4"|"100"|"Kuro Neko"
"Kim"|-0.638137847185135|"4"|"100"|"Kuro Neko"
"King Monkey"|0.734178304672241|"4"|"100"|"Kuro Neko"
"Ladybug"|-0.212335695741607|"4"|"100"|"Kuro Neko"
"Ladybug and Cat Walker"|-0.0031467080116272|"4"|"100"|"Kuro Neko"
"Ladybug, Ryuko, Polymouse, King Monkey and Purple Tigress"|-0.271977782249451|"4"|"100"|"Kuro Neko"
"Marinette"|-0.0638938943545024|"4"|"100"|"Kuro Neko"
"Nadja"|-0.0588333308696747|"4"|"100"|"Kuro Neko"
"Nathalie"|-0.0926454961299896|"4"|"100"|"Kuro Neko"
"Pegasus"|0.478666067123413|"4"|"100"|"Kuro Neko"
"Pigella"|-0.00462198257446289|"4"|"100"|"Kuro Neko"
"Plagg"|-0.0854042403399944|"4"|"100"|"Kuro Neko"
"Polymouse"|0.512706995010376|"4"|"100"|"Kuro Neko"
"Polymouse, King Monkey and Purple Tigress"|0.313398241996765|"4"|"100"|"Kuro Neko"
"Rythm"|-0.17383708357811|"4"|"100"|"Kuro Neko"
"Ryuko"|-0.079718679189682|"4"|"100"|"Kuro Neko"
"Shadow Moth"|0.270385682582855|"4"|"100"|"Kuro Neko"
"Tikki"|0.0925927609205246|"4"|"100"|"Kuro Neko"
"Vesperia"|-0.790535092353821|"4"|"100"|"Kuro Neko"
" Superpower Sequence Cat Noir"|-0.726003736257553|"3"|"67"|"Kwamibuster"
" Superpower Sequence Multibug"|0.658301115036011|"3"|"67"|"Kwamibuster"
" Superpower Sequence Multifox"|-0.358901262283325|"3"|"67"|"Kwamibuster"
" Superpower Sequence Multimouse"|0.408162832260132|"3"|"67"|"Kwamibuster"
" Superpower Sequence Multinoir"|-0.726003736257553|"3"|"67"|"Kwamibuster"
"Adrien"|0.0201928371732885|"3"|"67"|"Kwamibuster"
"Alec"|-0.0978488186995188|"3"|"67"|"Kwamibuster"
"Alix"|-0.417288661003113|"3"|"67"|"Kwamibuster"
"Alya"|-0.430047765374184|"3"|"67"|"Kwamibuster"
"Cat Noir"|0.0719137241442998|"3"|"67"|"Kwamibuster"
"Chloé"|-0.622886881232262|"3"|"67"|"Kwamibuster"
"Class"|-0.608638793230057|"3"|"67"|"Kwamibuster"
"Hawk Moth"|0.413100753511701|"3"|"67"|"Kwamibuster"
"Jalil"|-0.668777197599411|"3"|"67"|"Kwamibuster"
"Juleka, Mylène, Nino, Ivan, and Kim"|0.429291486740112|"3"|"67"|"Kwamibuster"
"Kim"|-0.10079201310873|"3"|"67"|"Kwamibuster"
"Kwamibuster"|-0.0250872923777654|"3"|"67"|"Kwamibuster"
"Kwamis"|-0.641958653926849|"3"|"67"|"Kwamibuster"
"Ladybug"|-0.176976186037064|"3"|"67"|"Kwamibuster"
"Ladybug Illusion"|-0.0819326316316922|"3"|"67"|"Kwamibuster"
"Marinette"|-0.172963406642278|"3"|"67"|"Kwamibuster"
"Marinette Illusion"|-0.152322068810463|"3"|"67"|"Kwamibuster"
"Master Fu"|0.144822812080383|"3"|"67"|"Kwamibuster"
"Max"|-0.552174419164658|"3"|"67"|"Kwamibuster"
"Mr. Banana"|0.397579550743103|"3"|"67"|"Kwamibuster"
"Mr. Damocles"|0.148958206176758|"3"|"67"|"Kwamibuster"
"Ms. Bustier"|0.185124456882477|"3"|"67"|"Kwamibuster"
"Ms. Mendeleiev"|0.101584467020902|"3"|"67"|"Kwamibuster"
"Multibug"|-0.682180821895599|"3"|"67"|"Kwamibuster"
"Multifox"|0.0064549446105957|"3"|"67"|"Kwamibuster"
"Multimouse"|0.174268158418792|"3"|"67"|"Kwamibuster"
"Multimouse Illusion"|-0.500653356313705|"3"|"67"|"Kwamibuster"
"Multinoir"|-0.543760418891907|"3"|"67"|"Kwamibuster"
"Nadja Chamack"|0.500032067298889|"3"|"67"|"Kwamibuster"
"Plagg"|-0.392093795537949|"3"|"67"|"Kwamibuster"
"The Kwamis"|0.663440346717834|"3"|"67"|"Kwamibuster"
"Tikki"|-0.396758633501389|"3"|"67"|"Kwamibuster"
"Wayzz"|0.0522932410240173|"3"|"67"|"Kwamibuster"
" Marinette"|-0.203119039535522|"1"|"4"|"Lady Wifi"
"Adrien"|-0.0545835085213184|"1"|"4"|"Lady Wifi"
"Alya"|-0.232133880809501|"1"|"4"|"Lady Wifi"
"André"|0.19414484500885|"1"|"4"|"Lady Wifi"
"Cat Noir"|-0.158081224431162|"1"|"4"|"Lady Wifi"
"Chloé"|-0.450423823297024|"1"|"4"|"Lady Wifi"
"Civilian"|-0.685931473970413|"1"|"4"|"Lady Wifi"
"Hawk Moth"|0.105441439151764|"1"|"4"|"Lady Wifi"
"Lady Wifi"|-0.116417773745277|"1"|"4"|"Lady Wifi"
"Ladybug"|-0.127578702683632|"1"|"4"|"Lady Wifi"
"Ladybug and Cat Noir"|-0.271977782249451|"1"|"4"|"Lady Wifi"
"Marinette"|-0.268351092934608|"1"|"4"|"Lady Wifi"
"Miss Bustier"|0.326737785339355|"1"|"4"|"Lady Wifi"
"Mr. Damocles"|-0.395955923530791|"1"|"4"|"Lady Wifi"
"Nadja"|-0.117804169654846|"1"|"4"|"Lady Wifi"
"Nino"|-0.0488204658031464|"1"|"4"|"Lady Wifi"
"Plagg"|0.478689789772034|"1"|"4"|"Lady Wifi"
"Sabine"|0.137125730514526|"1"|"4"|"Lady Wifi"
"Sabrina"|-0.276505827903748|"1"|"4"|"Lady Wifi"
"Tikki"|-0.0721345576975081|"1"|"4"|"Lady Wifi"
" Marinette"|-0.500442415475845|"99999"|"99999"|"Ladybug & Cat Noir (Origins - Part 1)"
"Adrien"|-0.249203071782463|"99999"|"99999"|"Ladybug & Cat Noir (Origins - Part 1)"
"Alya"|-0.147098428927935|"99999"|"99999"|"Ladybug & Cat Noir (Origins - Part 1)"
"André"|-0.667924672365189|"99999"|"99999"|"Ladybug & Cat Noir (Origins - Part 1)"
"Caline"|-0.417804598808289|"99999"|"99999"|"Ladybug & Cat Noir (Origins - Part 1)"
"Cat Noir"|0.0577195137739182|"99999"|"99999"|"Ladybug & Cat Noir (Origins - Part 1)"
"Chloé"|-0.0939335950783321|"99999"|"99999"|"Ladybug & Cat Noir (Origins - Part 1)"
"Gabriel"|-0.168197649717331|"99999"|"99999"|"Ladybug & Cat Noir (Origins - Part 1)"
"Hawk Moth"|-0.211784079670906|"99999"|"99999"|"Ladybug & Cat Noir (Origins - Part 1)"
"Ivan"|0.0393808086713155|"99999"|"99999"|"Ladybug & Cat Noir (Origins - Part 1)"
"Ladybug"|-0.231591354523386|"99999"|"99999"|"Ladybug & Cat Noir (Origins - Part 1)"
"Ladybug & Cat Noir"|-0.271977782249451|"99999"|"99999"|"Ladybug & Cat Noir (Origins - Part 1)"
"Male voice"|0.564251333475113|"99999"|"99999"|"Ladybug & Cat Noir (Origins - Part 1)"
"Marinette"|-0.145789844068614|"99999"|"99999"|"Ladybug & Cat Noir (Origins - Part 1)"
"Marinette and Adrien"|0.0778021812438965|"99999"|"99999"|"Ladybug & Cat Noir (Origins - Part 1)"
"Miss Bustier"|0.0709147810935974|"99999"|"99999"|"Ladybug & Cat Noir (Origins - Part 1)"
"Mr. Bourgeois"|0.768234372138977|"99999"|"99999"|"Ladybug & Cat Noir (Origins - Part 1)"
"Mr. Damocles"|0.605485618114471|"99999"|"99999"|"Ladybug & Cat Noir (Origins - Part 1)"
"Nadja"|0.233287882804871|"99999"|"99999"|"Ladybug & Cat Noir (Origins - Part 1)"
"Nathalie"|0.258058899641037|"99999"|"99999"|"Ladybug & Cat Noir (Origins - Part 1)"
"News Crews"|0.167616486549377|"99999"|"99999"|"Ladybug & Cat Noir (Origins - Part 1)"
"Nooroo"|0.0752449035644531|"99999"|"99999"|"Ladybug & Cat Noir (Origins - Part 1)"
"Plagg"|-0.179998774420131|"99999"|"99999"|"Ladybug & Cat Noir (Origins - Part 1)"
"Roger"|0.120469868183136|"99999"|"99999"|"Ladybug & Cat Noir (Origins - Part 1)"
"Sabine"|-0.173126212188176|"99999"|"99999"|"Ladybug & Cat Noir (Origins - Part 1)"
"Sabrina"|-0.331320285797119|"99999"|"99999"|"Ladybug & Cat Noir (Origins - Part 1)"
"Stoneheart"|-0.390673583745956|"99999"|"99999"|"Ladybug & Cat Noir (Origins - Part 1)"
"Student"|-0.270114839076996|"99999"|"99999"|"Ladybug & Cat Noir (Origins - Part 1)"
"Tikki"|-0.0473029340306918|"99999"|"99999"|"Ladybug & Cat Noir (Origins - Part 1)"
"Tom"|0.411842127641042|"99999"|"99999"|"Ladybug & Cat Noir (Origins - Part 1)"
"Wang Fu"|-0.0807972997426987|"99999"|"99999"|"Ladybug & Cat Noir (Origins - Part 1)"
"Wayzz"|0.222335782647133|"99999"|"99999"|"Ladybug & Cat Noir (Origins - Part 1)"
"Adrien"|0.0579919639755698|"1"|"25"|"Ladybug"
"Alec"|0.686959385871887|"1"|"25"|"Ladybug"
"Alya"|-0.284180005391439|"1"|"25"|"Ladybug"
"Car driver"|-0.393607497215271|"1"|"25"|"Ladybug"
"Cat Noir"|-0.324697999090984|"1"|"25"|"Ladybug"
"Catalyst"|-0.142559751868248|"1"|"25"|"Ladybug"
"Doctor"|0.295683026313782|"1"|"25"|"Ladybug"
"Duusu"|0.0188177029291789|"1"|"25"|"Ladybug"
"Gabriel"|-0.277618799606959|"1"|"25"|"Ladybug"
"Hawk Moth"|0.0197350159287453|"1"|"25"|"Ladybug"
"Ladybug"|-0.22868350148201|"1"|"25"|"Ladybug"
"Lila"|-0.192076602578163|"1"|"25"|"Ladybug"
"Marinette"|-0.207996183208057|"1"|"25"|"Ladybug"
"Marinette's voicemail"|-0.232840418815613|"1"|"25"|"Ladybug"
"Mayura"|-0.161309537562457|"1"|"25"|"Ladybug"
"Miss Bustier"|-0.316085129976273|"1"|"25"|"Ladybug"
"Mr. Damocles"|-0.178172192403248|"1"|"25"|"Ladybug"
"Nadja"|0.395957469940186|"1"|"25"|"Ladybug"
"Nathalie"|0.0672559559345245|"1"|"25"|"Ladybug"
"Nooroo"|-0.627797901630402|"1"|"25"|"Ladybug"
"Plagg"|-0.637839183211327|"1"|"25"|"Ladybug"
"Rose"|-0.692518502473831|"1"|"25"|"Ladybug"
"Sabine"|-0.248221558332443|"1"|"25"|"Ladybug"
"Scarlet Moth"|0.113085150718689|"1"|"25"|"Ladybug"
"Sentimonster Ladybug"|-0.133272486925125|"1"|"25"|"Ladybug"
"Tikki"|-0.403738476336002|"1"|"25"|"Ladybug"
"Tom"|-0.0842517117659251|"1"|"25"|"Ladybug"
"Vincent"|0.499272386233012|"1"|"25"|"Ladybug"
"Visitor 1"|-0.27694571018219|"1"|"25"|"Ladybug"
"Visitor 2"|-0.260381102561951|"1"|"25"|"Ladybug"
"Adrien"|-0.118679586129311|"4"|"80"|"Lies"
"Alec"|0.612639427185059|"4"|"80"|"Lies"
"André"|0.675436615943909|"4"|"80"|"Lies"
"Bob Roth"|-0.64513623714447|"4"|"80"|"Lies"
"Butler Jean"|0.567291975021362|"4"|"80"|"Lies"
"Cat Noir"|-0.0651603195261448|"4"|"80"|"Lies"
"Chloé"|-0.643295160361699|"4"|"80"|"Lies"
"Citizen"|0.261122941970825|"4"|"80"|"Lies"
"Citizens"|-0.0315292278925578|"4"|"80"|"Lies"
"Gabriel"|-0.661313474178314|"4"|"80"|"Lies"
"Ivan"|0.279561519622803|"4"|"80"|"Lies"
"Jagged"|-0.100704511006673|"4"|"80"|"Lies"
"Jagged Stone"|0.298731565475464|"4"|"80"|"Lies"
"Kagami"|0.021750271320343|"4"|"80"|"Lies"
"Ladybug"|-0.235320893781526|"4"|"80"|"Lies"
"Ladybug and Cat Noir"|-0.00674659013748169|"4"|"80"|"Lies"
"Lies"|-0.399452750881513|"4"|"80"|"Lies"
"Marinette"|-0.0797955870628357|"4"|"80"|"Lies"
"Marinette, Nino, Alya"|0.599076151847839|"4"|"80"|"Lies"
"Mr. D'Argencourt"|-0.0766693751017253|"4"|"80"|"Lies"
"Mr. Haprèle"|-0.664463952183723|"4"|"80"|"Lies"
"Mr. Ramier"|0.471099972724915|"4"|"80"|"Lies"
"Nadja"|0.702250123023987|"4"|"80"|"Lies"
"Nathalie"|0.102555274963379|"4"|"80"|"Lies"
"Nino"|0.705490350723267|"4"|"80"|"Lies"
"Plagg"|-0.346188770400153|"4"|"80"|"Lies"
"Roger"|-0.344043523073196|"4"|"80"|"Lies"
"Roger Raincomprix"|0.483928561210632|"4"|"80"|"Lies"
"Rose"|0.352139174938202|"4"|"80"|"Lies"
"Sabrina"|-0.584139811992645|"4"|"80"|"Lies"
"Sarah"|-0.0392116904258728|"4"|"80"|"Lies"
"Shadow Moth"|-0.268120169639587|"4"|"80"|"Lies"
"Tikki"|-0.0193747282028198|"4"|"80"|"Lies"
"Tomoe"|-0.514477050304413|"4"|"80"|"Lies"
"Truth"|0.110122442245483|"4"|"80"|"Lies"
"Vincent"|0.68443763256073|"4"|"80"|"Lies"
"Adrien"|-0.0723600288232168|"2"|"50"|"Malediktator"
"Alix"|-0.316815078258514|"2"|"50"|"Malediktator"
"Alya"|-0.276809129863977|"2"|"50"|"Malediktator"
"André"|-0.323005044211944|"2"|"50"|"Malediktator"
"Audrey"|-0.198522710241377|"2"|"50"|"Malediktator"
"Butler Jean"|0.0752997472882271|"2"|"50"|"Malediktator"
"Cat Noir"|-0.315081596374512|"2"|"50"|"Malediktator"
"Chloé"|-0.326012696183863|"2"|"50"|"Malediktator"
"Chloé and Audrey"|-0.785559520125389|"2"|"50"|"Malediktator"
"Chloé and Ladybug"|-0.271977782249451|"2"|"50"|"Malediktator"
"Chloé-Bee"|0.55001429716746|"2"|"50"|"Malediktator"
"Chloé-Bug"|0.215075612068176|"2"|"50"|"Malediktator"
"Chloé-Bug and real Chloé"|0.734932065010071|"2"|"50"|"Malediktator"
"Hawk Moth"|-0.276677225317274|"2"|"50"|"Malediktator"
"Ivan"|-0.418773651123047|"2"|"50"|"Malediktator"
"Ladybug"|-0.207546150777489|"2"|"50"|"Malediktator"
"Malediktator"|0.160558716817336|"2"|"50"|"Malediktator"
"Marinette"|-0.238602992433768|"2"|"50"|"Malediktator"
"Master Fu"|0.136982709169388|"2"|"50"|"Malediktator"
"Miss Bustier"|-0.179887890815735|"2"|"50"|"Malediktator"
"Mr. Damocles"|-0.386376440525055|"2"|"50"|"Malediktator"
"Nathaniel"|0.139671325683594|"2"|"50"|"Malediktator"
"Nino"|-0.712991714477539|"2"|"50"|"Malediktator"
"Pollen"|0.557316303253174|"2"|"50"|"Malediktator"
"Queen Bee"|-0.249327412247658|"2"|"50"|"Malediktator"
"Roger"|-0.67325347661972|"2"|"50"|"Malediktator"
"Roger and other guards"|-0.462382972240448|"2"|"50"|"Malediktator"
"Sabine"|0.0316235224405924|"2"|"50"|"Malediktator"
"Sabrina"|-0.709802016615868|"2"|"50"|"Malediktator"
"Tikki"|-0.263818359375|"2"|"50"|"Malediktator"
"Tom"|-0.260037302970886|"2"|"50"|"Malediktator"
"Adrien"|0.0546627992933447|"99999"|"99999"|"Mayura (Heroes' Day - Part 2)"
"Akumatized villains"|0.198797553777695|"99999"|"99999"|"Mayura (Heroes' Day - Part 2)"
"Alya"|0.527411222457886|"99999"|"99999"|"Mayura (Heroes' Day - Part 2)"
"André"|-0.152225039899349|"99999"|"99999"|"Mayura (Heroes' Day - Part 2)"
"Animan"|-0.249290764331818|"99999"|"99999"|"Mayura (Heroes' Day - Part 2)"
"Aqua Noir"|-0.013428121805191|"99999"|"99999"|"Mayura (Heroes' Day - Part 2)"
"Aquabug"|-0.551581338047981|"99999"|"99999"|"Mayura (Heroes' Day - Part 2)"
"Aquabug & Aqua Noir"|-0.540260165929794|"99999"|"99999"|"Mayura (Heroes' Day - Part 2)"
"Audrey"|-0.263480365276337|"99999"|"99999"|"Mayura (Heroes' Day - Part 2)"
"Butler Jean"|-0.697791546583176|"99999"|"99999"|"Mayura (Heroes' Day - Part 2)"
"Carapace"|-0.334040492773056|"99999"|"99999"|"Mayura (Heroes' Day - Part 2)"
"Cat Noir"|-0.023609322309494|"99999"|"99999"|"Mayura (Heroes' Day - Part 2)"
"Catalyst"|0.0452200591564178|"99999"|"99999"|"Mayura (Heroes' Day - Part 2)"
"Chloé"|-0.634377747774124|"99999"|"99999"|"Mayura (Heroes' Day - Part 2)"
"Darkblade"|-0.425976648926735|"99999"|"99999"|"Mayura (Heroes' Day - Part 2)"
"Despair Bear"|-0.731386691331863|"99999"|"99999"|"Mayura (Heroes' Day - Part 2)"
"Gabriel"|-0.281931589047114|"99999"|"99999"|"Mayura (Heroes' Day - Part 2)"
"Gigantitan"|-0.409574806690216|"99999"|"99999"|"Mayura (Heroes' Day - Part 2)"
"Gina"|-0.312135994434357|"99999"|"99999"|"Mayura (Heroes' Day - Part 2)"
"Guitar Villain"|0.611164212226868|"99999"|"99999"|"Mayura (Heroes' Day - Part 2)"
"Hawk Moth"|-0.467291241884232|"99999"|"99999"|"Mayura (Heroes' Day - Part 2)"
"Ladybug"|-0.0894235619476863|"99999"|"99999"|"Mayura (Heroes' Day - Part 2)"
"Malediktator"|-0.608191817998886|"99999"|"99999"|"Mayura (Heroes' Day - Part 2)"
"Marinette"|-0.0977836747964223|"99999"|"99999"|"Mayura (Heroes' Day - Part 2)"
"Marlena"|0.208702713251114|"99999"|"99999"|"Mayura (Heroes' Day - Part 2)"
"Master Fu"|0.380964994430542|"99999"|"99999"|"Mayura (Heroes' Day - Part 2)"
"Mayura"|-0.291248872876167|"99999"|"99999"|"Mayura (Heroes' Day - Part 2)"
"Miss Bustier's class"|-0.249290764331818|"99999"|"99999"|"Mayura (Heroes' Day - Part 2)"
"Mylène"|0.306968569755554|"99999"|"99999"|"Mayura (Heroes' Day - Part 2)"
